10 Ingeniería LTDA.,1159
Tecnicas Colombianas de Ingenieria T.C.I.,824
Tecnicos En Combustión Y Tratamiento de Aguas TECCA S.A.S.,828
Tecnintegral S.A.S.,838
Tecnoalimenticia LTDA.,1436
Tecnológico de Antioquia - Institución universitaria,1863
Tecnológico Nacional de México - TECNM,2392
Tecser Laboratorios S.A.,831
Tecur S.A.S.,1002
Télécom École de management,1437
TELECOM Lille - TELECOM Lille 1 - ENIC,1438
Télécom Paris Tech,347
Telecom SudParis -  Telecom INT,1439
Telefónica,833
Televideo S.A.,1001
Telmex Colombia S.A.,836
Tempolink S.A.S.,1000
Teppack Colombia LTDA,839
TES America Andina SAS,841
Tetra Pak Ltda,999
Texas Instruments,842
Texas Instruments Deutschland GmbH,843
Textilia S.A.S,2422
The Adecco Group,393
The Center for Development research,2396
The Coca-Cola Company,844
The Dow Chemical Company,540
The Hague University of Applied Sciences,1750
"The Imperial College of Science, Technology and Medicine",199
The Linde Group,304
The New School: A University in New York City,1714
The Pennsylvania State University - Penn State,938
The University of Minnesota,282
The University of Seoul - UOS,1751
The University of Texas at Arlington - UTA,1647
The University of Texas at Austin - UT,1440
The University of the West Indies - UWI,2215
Thermochill S.A.,998
Thomas Greg & Sons de Colombia S.A.S.,997
Tigo UNE,845
Tipiel S.A.,846
Tms Corporation S.A.S.,1549
TMSCLOUD S.A.S.,1548
TNT Express,996
Tohoku University,2385
Tōkyō Daigaku,238
Tokyo University of Marine Science and Technology,1442
Topteam Talentos S.A.S,848
Tornado de Colombia S.A.S.,849
Torrecid Sucursal Colombia,995
Torrescamara y Cia De Obras S.A. Sucursal Colombia,1443
TOTAL Ingenieria y Analisis Ltda.,850
Total Office Ltda,994
Toyota Technological Institute,1902
Transconsult Sucursal Colombia,993
Transformadores S.A,2096
Transmilenio S.A.,851
Transparencia por Colombia,2014
Transport Systems S.A.S.,1444
Transporte Y Comercio Internacional Ltda.,1445
TRATAMIENTOS QUIMICOS INDUSTRIALES S.A.S.,2373
TRICALCAR - Tejiendo Redes inalámbricas Comunitarias en América Latina y el Caribe,2475
Tropenbos International,2216
TU Ilmenau - Institute for Information Technology,1648
TURGAS S.A. E.S.P.,852
Udemy,1900
Un Cuarto Tech,309
UN CUARTO TECH S.A.S.,2371
Uncompany socieda anonima comercial S.A.S,992
UNESCO-IHE - Institute for Water Education,1649
Unidad de Informática y Comunicaciones - UIFCE,1877
Unidad de Servicios Penitenciarios y Carcelarios - USPEC,2100
UNIDAD EDUCATIVA MUNICIPAL CIUDAD EBENEZER,2440
Unilever Andina Ltda.,991
UNILEVER COLOMBIA SCC SAS ,2374
Unión de Aseguradores Colombianos - Fasecolda,2217
Unión Europea,2503
Union Temporal ITB,853
Unipalma S.A.,1446
Unirubber S.A.S.,990
Unisys De Colombia S.A.,989
United States Department of Agriculture - USDA,1650
Universal de Racores y Perfiles Ltda.,854
Universal Learning LTDA.,1550
Universal Sec S.A.S.,988
Universidad Agraria de La Habana “Fructuoso Rodríguez Pérez” - UNAH,2185
Universidad Anáhuac Cancún,2500
Universidad Anáhuac México Sur - UAMS,1752
Universidad Andina Simón Bolívar - UASB,2218
Universidad Andrés Bello - UNAB,1651
Universidad Antonio Nariño,91
Universidad Autónoma Agraria Antonio Narro - UAAAN,2219
Universidad Autónoma Chapingo - UACh,1753
Universidad Autónoma de Baja California - UABC,1652
Universidad Autónoma de Bucaramanga,40
Universidad Autónoma de Chiapas - UNACH,1708
Universidad Autónoma de Chihuahua - UACH,1653
Universidad Autónoma de Ciudad Juárez - UACJ,1447
Universidad Autónoma de Coahuila - UAdeC,1754
Universidad Autónoma de Colombia,64
Universidad Autónoma de Guerrero - UAGro,2220
Universidad Autónoma de Madrid,87
Universidad Autónoma de Manizales,65
Universidad Autónoma de México,63
Universidad Autónoma de Nuevo León - UANL,381
Universidad Autónoma de Occidente,62
Universidad Autónoma de San Luis Potosí - UASLP,1654
Universidad Autonoma de Sinaloa - UAS,856
Universidad Autónoma de Sinaloa - UAS,1722
Universidad Autónoma de Tamaulipas - UAT,2221
Universidad Autónoma de Tlaxcala - UAT,2222
Universidad Autónoma de Zacatecas - UAZ,2225
Universidad Autónoma del Caribe,86
Universidad Autónoma del Carmen - UNACAR,2223
Universidad Autónoma del Estado de Hidalgo - UAEH,1929
Universidad Autónoma del Estado de México - UAEMEX,1926
Universidad Autonoma Del Estado De Morelos - UAEM,88
Universidad Autónoma Metropolitana - UAM,1655
Universidad Autónoma Metropolitana Iztapalapa,2399
Universidad Carlos III de Madrid,224
Universidad Casa Grande,2224
Universidad Católica Andrés Bello - UCAB,349
Universidad Católica de Colombia,127
Universidad Católica de Cuenca,1851
Universidad Católica de Manizalez,156
Universidad Católica de Oriente,157
Universidad Católica de Pereira,158
Universidad Católica de Temuco,2226
Universidad Católica del Norte - UCN,2227
Universidad Central "Marta Abreu" de Las Villas - UCLV,1656
Universidad Central de Colombia,1874
Universidad Central de Venezuela - UCV,964
Universidad Central del Ecuador,2228
Universidad Colegio Mayor De Cundinamarca,72
Universidad Colegio Mayor De Nuestra Señora Del Rosario,28
Universidad Complutense de Madrid,225
Universidad Cooperativa De Colombia,105
Universidad Cuauhtémoc,986
Universidad de Alcalá - UAH,1448
Universidad de Alicante,226
Universidad de Almería,1657
Universidad De Antioquia,103
Universidad de Antofagasta - UA,2230
Universidad de Boyacá - UNIBOYACA,159
Universidad de Buenos Aires - UBA,352
Universidad de Burgos - UBu,2231
Universidad de Cádiz,1719
Universidad de Caldas,160
Universidad de Cantabria,228
Universidad de Carabobo - UC,1449
Universidad de Cartagena,161
Universidad de Castilla-La Mancha - UCLM,1658
Universidad de Chile,372
Universidad de Ciencias y Artes de Chiapas,2122
Universidad de Ciencias y Humanidades - UCH,1755
Universidad de Cienfuegos,229
Universidad de Colima,1756
Universidad de Concepción - UdeC,1757
Universidad de Córdoba,162
Universidad de Córdoba,2025
Universidad de Cordoba - España,1707
Universidad de Costa Rica - UCR,1861
Universidad De Cundinamarca,71
Universidad de Curazao,2512
Universidad de El Salvador - UES,1872
Universidad de Especialidades Espíritu Santo - UEES,2232
Universidad de Extremadura - UEX ,1450
Universidad de Granada,230
Universidad de Guadalajara - UdeG,377
"Universidad de Guanajuato, benemérita y autónoma - UG",373
Universidad de Ibagué,128
Universidad de Investigación de Tecnología Experimental Yachay - Universidad Yachay - Yachay Tech,2233
Universidad de Investigación y Desarrollo - UDI,1849
Universidad de Jaén - UJA - UJAEN,1452
Universidad de la Amazonía,163
Universidad de la Coruña,1966
Universidad de la Empresa - UDE,1758
Universidad de la Guajira,164
Universidad de La Habana - UH,374
Universidad de la Laguna,2134
Universidad de la República - Udelar,2234
Universidad de la República - Udelar,1759
Universidad de la Rioja - UR,1453
Universidad de la Sabana,129
Universidad de la Salle,165
Universidad de La Serena,1760
Universidad de las Artes - UA,2235
Universidad de las Artes de la República de Ecuador,2508
Universidad de las Fuerzas Armadas - ESPE,1887
Universidad de Las Palmas de Gran Canaria,233
Universidad de León,2092
Universidad de Letonia,2504
Universidad de los Andes,94
Universidad De Los Llanos,102
Universidad de Málaga - UMA,1454
Universidad de Medellín,166
Universidad de Murcia,1803
Universidad De Nariño,67
Universidad de Navarra,235
Universidad de Oviedo - UO,1455
Universidad de Pamplona,167
Universidad de Panamá - UP,1456
Universidad de Piura - UDEP,1457
Universidad de Puerto Rico - UPR,380
Universidad de Salamanca - USAL,1458
Universidad de San Buenaventura,130
Universidad de San Carlos de Guatemala - USAC,1459
Universidad de Santander,168
Universidad de Santiago de Chile - Usach,1659
Universidad de Sevilla,237
Universidad de Sonora - UNISON,2237
Universidad de Sucre,169
Universidad de Talca - UTALCA,1761
Universidad de Valencia - Universitat de València-Estudi General - UV,1762
Universidad de Valladolid - Uva,1460
Universidad de Valparaíso - UV,2238
Universidad de Xi'an Jiaotong,1961
Universidad de Zaragoza,239
Universidad del Atlántico,170
Universidad del Azuay - UDA,1461
Universidad del Bío-Bío,356
Universidad Del Bosque,66
Universidad Del Cauca,70
Universidad del Magdalena,171
Universidad del Museo Social Argentino - UMSA,2240
Universidad del Norte - Uninorte,357
Universidad del Quindío,172
Universidad del Rosario,29
Universidad del Salvador - USAL,2241
Universidad del Tolima,174
Universidad del Valle,175
Universidad Distrital Francisco José De Caldas,68
Universidad EAFIT,131
Universidad Estatal Paulista "Júlio de Mesquita Filho" - UNESP,1660
Universidad Estatal Social de Rusia,2515
Universidad Externado de Colombia,176
Universidad Francisco De Paula Santander,69
Universidad ICESI,112
Universidad Incca de Colombia,178
Universidad Industrial De Santander - UIS,111
Universidad Intercultural del Estado de México - UIEM,1710
Universidad Internacional de Andalucía,243
Universidad Internacional de La Rioja,244
Universidad Internacional Menéndez Pelayo,245
Universidad Jorge Tadeo Lozano,110
Universidad la Gran Colombia,179
Universidad Libre De Colombia,107
Universidad Manuela Beltrán,108
Universidad Mariana,246
Universidad Mayor de San Andrés - UMSA,2135
"Universidad Mayor, Real y Pontificia de San Francisco Xavier de Chuquisaca - USFX",1763
Universidad Michoacana de San Nicolás de Hidalgo,1661
Universidad Miguel Hernández de Elche,1462
Universidad Militar Nueva Granada,106
Universidad Nacional Abierta y a Distancia - UNAD,180
Universidad Nacional Agraria La Molina - UNALM,1764
Universidad Nacional Autónoma de México - UNAM,378
Universidad Nacional de Agricultura y Agronomía - UNAG,1463
Universidad Nacional de Avellaneda - UNDAV,2243
Universidad Nacional de Chonnam,2425
Universidad Nacional de Colombia,122
Universidad Nacional de Colombia - Sede Amazonía,80
Universidad Nacional de Colombia - Sede Bogotá,76
Universidad Nacional de Colombia - Sede Bogotá - Grupo Complexus,2009
Universidad Nacional de Colombia - Sede Caribe,81
Universidad Nacional de Colombia - Sede La Paz,84
Universidad Nacional de Colombia - Sede Manizales,78
Universidad Nacional de Colombia - Sede Medellín,77
Universidad Nacional de Colombia - Sede Orinoquía,82
Universidad Nacional de Colombia - Sede Palmira,79
Universidad Nacional de Colombia - Sede Tumaco,83
Universidad Nacional de Costa Rica,2244
Universidad Nacional de Educación a Distancia - UNED,1662
Universidad Nacional de Ingeniería - UNI,2245
Universidad Nacional de la Amazonía Peruana - UNAP,2246
Universidad Nacional de La Pampa - UNLPam,2247
Universidad Nacional de La Plata,247
Universidad Nacional de Río Cuarto - UNRC,934
Universidad Nacional de Rosario - UNR,2248
Universidad Nacional de San Antonio Abad del Cusco - UNSAAC,2117
Universidad Nacional de San Juan,248
Universidad Nacional de San Luis - UNSL,2249
Universidad Nacional de San Martín - UNSAM,2250
Universidad Nacional de Santiago del Estero,2468
Universidad Nacional de Tres de Febrero - UNTREF,2251
Universidad Nacional de Trujillo - UNT,1765
Universidad Nacional de Tucumán - UNT,1663
Universidad Nacional de Tumbes - UNT,1464
Universidad Nacional del Centro de la Provincia de Buenos Aires - UNICEN,1927
Universidad Nacional del Centro del Perú - UNCP,1766
Universidad Nacional del Litoral,1465
Universidad Nacional del Nordeste - UNNE,2252
Universidad Nacional del Sur - UNS,1664
Universidad Nacional Experimental del Táchira - UNET,359
UNIVERSIDAD NACIONAL EXPERIMENTAL POLITÉCNICA ANTONIO JOSÉ DE SUCRE,2474
Universidad Nacional Federico Villarreal - UNFV,2253
Universidad Nacional Intercultural de la Amazonía - UNIA,2136
Universidad Nacional Mayor de San Marcos - UNMSM,1767
Universidad Nacional Pedro Ruiz Gallo - UNPRG,1466
Universidad Nebrija,2254
Universidad Pablo de Olavide - UPO,2255
Universidad Panamericana - México,1721
Universidad Pedagógica Nacional,181
Universidad Pedagógica Nacional Francisco Morazán - upnfm,2381
Universidad Pedagógica Y Tecnológica De Colombia - UPTC,85
Universidad Peruana Cayetano Heredia - UPCH,2256
Universidad Piloto De Colombia,93
Universidad Politécnica de Aguascalientes - UPA,1768
Universidad Politécnica de Chiapas,2394
Universidad Politécnica de Madrid,250
Universidad Politécnica de Pachuca - UPPachuca,2257
Universidad Politécnica de Valencia,92
Universidad Politéctica de Cataluña,2395
Universidad Pontificia Bolivariana,133
Universidad Pontificia de Salamanca,251
Universidad Popular Autónoma del Estado de Puebla - UPAEP,2258
Universidad Popular del Cesar,182
Universidad Privada José Antonio Páez - UJAP,358
Universidad Rey Juan Carlos - URJC,252
Universidad Ricardo Palma - URP,1467
Universidad Rovira i Virgili​ - URV,1468
Universidad San Martín de Porres - USMP,1769
Universidad Santiago de Cali,183
Universidad Santo Tomás,115
Universidad Sergio Arboleda,184
Universidad Simón Bolívar,185
Universidad Simón Bolívar -USB,1801
Universidad Sinú,173
Universidad Surcolombiana,186
Universidad Técnica de Ambato - UTA,1469
Universidad Técnica de Manabí - UTM,2260
Universidad Técnica de Oruro - UTO,1770
Universidad Técnica Estatal de Quevedo,1470
Universidad Técnica Federico Santa María - USM,1665
Universidad Técnica Particular de Loja - UTPL,1471
Universidad Tecnológica de Bolívar,2010
Universidad Tecnológica de Bolívar - UTB,360
Universidad Tecnológica de La Habana José Antonio Echeverría,51
Universidad Tecnológica de Panamá - UTP,1771
Universidad Tecnológica de Pereira,132
Universidad Tecnológica de Tabasco - UTTAB,1772
Universidad Tecnológica del Chocó,187
Universidad Tecnológica Laja Bajío,1964
Universidad Tecnológica Metropolitana - UTEM,1666
Universidad Valle del Momboy - UVM,2382
Universidad Veracruzana - UV,1773
Universidade Católica Dom Bosco - UCDB,2261
Universidade Católica Portuguesa - UCB,2262
Universidade de Aveiro,1925
Universidade de Brasília - UnB,227
Universidade de Coimbra - University of Coimbra - UC,1472
Universidade de Lisboa,2383
Universidade de Ribeirão Preto - UNAERP,1473
Universidade de Santa Cruz do Sul - UNISC,1474
Universidade de Santiago de Compostela - USC,935
Universidade de São Paulo - USP,236
Universidade do Estado do Amazonas - UEA,1475
Universidade do Estado do Pará - UEPA,2299
Universidade do Estado do Rio de Janeiro - UERJ,2263
Universidade do Minho - UM - Uminho,1668
Universidade do Porto - UP,253
Universidade Estácio de Sá,1476
Universidade Estadual de Campinas - UNICAMP,254
Universidade Estadual de Londrina - UEL,1477
Universidade Estadual de Maringá - UEM,1478
Universidade Estadual do Centro-Oeste - UNICENTRO,2264
Universidade Estadual do Norte Fluminense Darcy Ribeiro - UENF,2265
Universidade Federal da Bahia - UFBA,2266
Universidade Federal da Integração Latino-Americana - UNILA,1479
Universidade Federal da Paraíba - UFPB,1480
Universidade Federal de Ciências da Saúde de Porto Alegre - UFCSPA,2267
Universidade Federal de Lavras - UFLA,2268
Universidade Federal de Minas Gerais - UFMG,361
Universidade Federal de Ouro Preto - UFOP,362
Universidade Federal de Pelotas - UFPEL,1481
Universidade Federal de Pernambuco - UFPE,1482
Universidade Federal de Santa Catarina - UFSC,255
Universidade Federal de Santa Maria - UFSM,1483
Universidade Federal de São Carlos,1962
Universidade Federal de São Paulo,256
Universidade Federal de Sergipe - UFS,1484
Universidade Federal de Uberlândia,1816
Universidade Federal de Viçosa - UFV ,1485
Universidade Federal do Amazonas - UFAM,1486
Universidade Federal do Pará,257
Universidade Federal do Paraná,2125
Universidade Federal do Rio de Janeiro - UFRJ,258
Universidade Federal do Rio Grande do Norte - UFRN,2269
Universidade Federal do Rio Grande do Sul - UFRGS,363
Universidade Federal Fluminense,259
Universidade Federal Rural de Pernambuco - UFRPE,1487
Universidade Feevale,2270
Universidade Municipal de São Caetano do Sul -USCS,1488
Universidade Presbiteriana Mackenzie,2259
Universidad Nacional de Córdoba - UNC,1667
Università Campus Bio-Medico di Roma - UCBM,2271
Università Cattolica del Sacro Cuore - UCSC,2272
Università degli Studi del Sannio,1669
Università degli Studi di Bergamo,1489
Università degli studi di Genova,2273
Università degli Studi di Milano - UNIMI,1670
Università degli Studi di Napoli Federico II,312
Università degli Studi di Napoli L'Orientale - UNIOR,2274
Università degli Studi di Palermo,2275
Universitá degli Studi di Perugia,2126
Università degli Studi di Roma Tor Vergata,1490
Università degli Studi di Salerno - UniSa,1491
Università di Bologna,368
Università di Pisa,925
Universitaria Agustiniana - Uniagustiniana,348
Universität Bayreuth - UBT,364
Universität Bonn,2287
Universitat de Barcelona - UB,260
Universitat de Girona,1451
Universitat de Lleida,1492
Universität Duisburg-Essen - UDE,940
Universität für Bodenkultur Wien,2058
Universität Hohenheim,1493
Universitat Jaume I ,1494
Universität Kassel,263
Universität Konstanz,1671
Universität Leipzig,1810
Universität Mannheim - UMA,966
Universitat Oberta de Catalunya,1936
Universität Paderborn,860
Universitat Politècnica de Catalunya,249
Universitat Pompeu Fabra,2405
Universität Potsdam - UP,1495
Universität Regensburg - UR,2276
Universität Stuttgart,189
Universität Trier,2133
Universität Zürich - UZH,2277
Université Claude Bernard Lyon 1 - UCBL,1672
Université d'Avignon et des Pays de Vauclus,2120
Université d'Orléans,985
Université de Bordeaux,1774
Université de Bretagne Occidentale (UBO),2416
Université de Genève - UNIGE,264
Université de la Manouba,2390
Université de Liege,1958
Université de Lille,2081
Université de Lorraine,365
Université de Lyon,1807
Université de Mons - UMONS,1496
Université de Montpellier,1673
Université de Montréal,2049
Université de Namur - UNAMUR,1798
Université de Nantes,1674
Université de Paris,1675
Université de Pau et des pays de l’Adour - UPPA,379
Université de Poitiers,366
Université de Rennes I,926
Université de Rouen Normandie,2278
Université de Strasbourg - Unistra,1775
Université de Strasbourg - Unistra,936
Université de technologie de Compiègne - UTC,1676
Université de technologie de Troyes - UTT,1497
Université de Toulouse II - Le Mirail,266
Université de Tours - UFR,2279
Université du Québec à Chicoutimi - UQAC,1776
Université Grenoble Alpes,268
Université Joseph-Fourier - Grenoble I,959
Université Laval,1777
Université libre de Bruxelles - ULB,1778
Université Lumière Lyon 2,1677
Université Paris - XI,265
Université Paris 1 Panthéon-Sorbonne,269
Université Paris 13,2280
Université Paris Diderot,2281
Université Paris-Est Marne-la-Vallée - UPEM,367
Université Paris-Est-Créteil-Val-de-Marne - UPEC,1498
Université Paris-Sud,2282
Université Pierre et Marie Curie,1678
Université Pierre-Mendès-France - Grenoble - Grenoble II,937
Université Rennes II,927
Université Saint-Louis - Bruxelles,2283
Université Savoie-Mont-Blanc - USMB,1499
Université Sorbonne Nouvelle - Paris 3,2284
Université Stendhal - Grenoble III,939
Université Toulouse - Jean Jaurès,2285
Université Toulouse III - Paul Sabatier,267
Université Toulouse-III-Paul-Sabatier - UPS,1500
Universiteit Gent,1957
Universiteit Gent - Ugent,923
Universiteit van Amsterdam - UvA,2229
Universitetet i Bergen,1502
Universitetet i Oslo,924
Universitetet i Stavanger - UiS,1503
Université Louis-Pasteur - Strasbourg-I,1501
Universiti Putra Malaysia - UPM,1679
"University College Cork National University of Ireland, Cork - UCC",1779
University of Aberdeen,1680
University of Adelaide,1780
University of Akron,271
University of Alberta - U of A,351
University of Albuquerque,376
University of Antwerp,1932
University of Applied Sciences and Arts of Western Switzerland,1681
University of Arizona - UA,1682
University of Auckland,1781
University of Bath,2286
University of Bremen,1930
University of British Columbia -UBC,1782
University of Calgary,1683
University of California,273
"University of California, Davis - UCD",1684
"University of California, Merced - UC Merced",2288
University of Cambridge,313
University of Colombo,1963
University of Colorado,1685
University of Connecticut,274
University of Curaçao mr. dr. Moises Frumencio da Costa Gomez - UoC,1783
University of Delaware,275
University of Dundee,1784
University of Durham,1785
University of Edinburgh,2289
University of Houston - UH,1686
University of Illinois at Urbana–Champaign,231
University of Kansas,276
University of Leeds,277
University of Leicester,278
University of London,279
University of Louisville,280
University of Manchester,222
"University of Maryland, College Park - UMD",375
University of Massachusetts - UMass Amherst,1504
University of Massachusetts - UMass Boston,2291
University of Memphis,281
University of Michigan,234
University of Mississippi,371
University of Nebraska–Lincoln - UNL,2292
University of Nebraska–Lincoln - UNL - UN,1505
University of New Brunswick - UNB,1786
University of New Hampshire,283
University of New Mexico - UNM,284
University of New Mexico–Los Alamos - UNM-LA,1687
University of North Carolina at Chapel Hill - UNC,1688
University of Northumbria at Newcastle,2293
University of Notre Dame,285
University of Oklahoma - OU,353
University of Ostrava,1718
University of Patras - UPatras,1689
University of Pittsburgh - Pitt,1690
University of Queensland,2294
University of Reading,286
University of Regina - UR,2295
University of Reims Champagne-Ardenne,1691
University of San Francisco,1692
University of Saskatchewan - USask,2296
University of Sheffield,289
University of South Florida - USF,1693
University of Stirling,290
University of Strathclyde,1787
University of Tartu - UT,1694
University of Texas at Dallas - UTD,1695
University of Texas at San Antonio,1960
University of Tokyo - Todai - Utokyo,1506
University of Tübingen,1696
University of Ulsan - UOU,1788
University of Utah,291
University of Victoria - UVIC,1789
University of Wales,292
University of Warwick,223
University of Washington,1697
University of Waterloo,293
University of Western Australia,294
University of Western Ontario - UWO,1698
University of Wisconsin–Madison,354
University of Wisconsin–Milwaukee,857
University of Wollongong,1699
University of Wyoming - UW,2297
Univerzita Karlova,984
Uniwersytet Warszawski,2298
Uniwersytet Łódzki,2290
Uppsala Universitet,296
Upside Energy & Mining Services S.A.S.,1700
Uptime Analytics S.A.S.,1507
Urbanism + Surface = Profit S.A.S.,1508
V.A. Tools LTDA.,1509
V.D. El Mundo A Sus Pies S.A.S.,863
Valkymia S.A.S,2036
Valrex S.A.S.,1510
Vangtry Technology S.A.S.,1511
Variadores S.A.,861
Vaselinas Industriales De Colombia S.A.,862
Venturoso S.A.S.,1512
Veolia Colombia,864
Veolia Eau,983
Veszprémi Egyetem,855
Vicar Farmacéutica S.A.,865
Victoria University of Wellington,2300
Vidrieria Fenicia S.A.S.,866
Vidrios y Laminados S.A.S.,1513
Villa Isla Sporty,1514
Vinci,1901
Vinikolor,867
Virginia Polytechnic Institute and State University - Virginia Tech - VPI,1515
Virtual Pro,868
Volkswagen AG,929
VR Ingenieria y Mercadeo Ltda.,869
Vrije Universiteit Amsterdam - UV,2301
Wacker Chemie AG,870
Wageningen University & Research - WUR,2239
Wake Forest University,2054
Walter P Moore,1701
WARCO S.A.S.,2375
Waseda University,2302
Washington State University - WSU,1516
Wayne State University,1158
WBI Company,1702
Weatherford Colombia Ltda,982
WelderSkill S.A.S.,871
West Virginia University,2303
Western Sydney University,295
Westfälische Wilhelms-Universität,272
Westfälische Wilhelms-Universität Münster - WWU,2386
WHU - Otto Beisheim School of Management,1703
Wilo Salmson France,1832
WIMA Construcciones S.A.S,872
Wima Construcciones S.A.S.,1517
Wir sind National Instruments in Dresden ,2038
Wolfer & Goebel Bau GmbH,981
Woombat Consulting Group S.A.S.,1518
World Resources Institute - WRI - NDC Partnership,1704
World Wide Web Consortium - W3C,1892
Worldwide Engineering Solutions Team,2423
XSYSTEM LTDA,873
Xue Colombia Ltda,980
Yahoo! Labs,1705
Yale S.A.,468
Yanbal,874
Yantai Wanhua Polyurethane Co,979
Yeungnam University,2304
Yokohama National University,1519
Yukoono Mobile Business Portal GmbH,978
Zabala Ingenieros Ltda,977
Zambranogroup S.A.S.,1520
Zemoga S.A.S,976
Zentech S.A.S.,1521
ZF Friedrichshafen AG,875
ZJ Ingenieros Estructurales Ltda,975
Züblin Spezialtiefbau GmbH,876
Züblin Stahlbau GmbH,2048
ZULCA EMPRESA DE SERVICIOS TEMPORALES,2376
Київський національний університет імені Тараса Шевченка,240